23877,613,36.470100,140.590000,89.420000,5.000000
23878,4,37.199600,141.460500,42.920000,4.100000
23879,5,34.194500,131.328100,14.760000,3.200000
23880,1,35.517400,137.350400,5.500000,2.000000
23881,46,35.519700,137.346700,6.110000,4.200000
23882,1,37.081400,138.292800,15.380000,2.000000
23883,63,33.447300,131.560300,73.050000,4.200000
23884,23,31.575600,130.078300,9.550000,3.800000
23885,11,35.020000,131.347200,18.730000,4.000000
23886,10,36.065100,139.410000,85.240000,3.700000
23887,1,41.306700,142.344200,0.370000,4.000000
23888,2,40.557700,140.239400,13.920000,1.900000
23889,1,40.145900,141.389100,76.360000,3.100000
23890,5,34.157000,139.053200,10.500000,4.400000
23891,2,34.156600,139.055200,8.730000,3.000000
23892,2,34.165600,139.055900,9.610000,2.900000
23893,2,34.165500,139.056700,9.650000,3.000000
23894,7,37.228600,138.579200,7.940000,3.500000
23895,1,38.511200,141.007800,8.640000,1.800000
23896,7,36.408500,138.143800,3.250000,2.700000
23897,1,34.167100,139.050300,6.500000,2.500000
23898,1,42.207400,143.066900,49.460000,3.500000
23899,1,38.511200,141.008300,9.880000,1.900000
23900,1,38.510500,141.005800,8.420000,1.200000
23901,166,41.274400,142.062400,61.370000,5.300000
23902,1,35.182200,133.142100,12.790000,2.500000
23903,3,34.574900,138.226900,23.600000,3.200000
23904,1,28.266000,129.175000,0.040000,3.400000
23905,2,42.598900,145.188700,48.380000,3.700000
23906,8,33.508800,132.177100,50.930000,3.200000
23907,58,35.436300,138.103700,22.160000,3.800000
23908,2,34.155400,139.061100,8.880000,2.700000
23909,1,37.226500,138.563300,9.450000,2.700000
23910,1,42.535700,145.294100,43.390000,4.000000
23911,5,37.220000,139.017900,0.000000,3.200000
23912,394,35.187000,136.510500,12.590000,4.700000
23913,1,35.186500,136.511500,12.450000,2.500000
23914,9,42.024600,142.268600,67.830000,4.100000
23915,37,37.159100,138.566100,9.770000,4.200000
23916,4,37.156600,138.566500,9.460000,3.200000
23917,2,34.088500,139.174800,14.650000,3.100000
23918,1,34.090700,139.181200,13.290000,3.100000
23919,4,37.157900,138.568000,9.460000,3.000000
23920,1,35.185000,136.510500,12.250000,2.400000
23921,1,34.168100,139.063200,10.230000,2.800000
23922,1,35.189200,136.509500,12.460000,2.500000
23923,7,37.204200,138.574300,7.100000,3.300000
23924,1,38.278400,141.112700,13.140000,2.400000
23925,1,37.159700,138.549100,13.410000,3.000000
23926,4,38.284100,141.131600,10.760000,2.800000
23927,1,28.584400,129.466200,65.590000,4.200000
23928,1,36.433200,138.100400,0.000000,1.800000
23929,1,43.018300,145.060700,54.950000,3.900000
23930,23,33.478800,130.378000,15.010000,3.300000
23931,5,41.575500,142.196900,66.690000,4.000000
23932,1,34.532500,134.258000,16.650000,2.900000
23933,3,43.369400,144.421100,5.610000,3.500000
23934,9,42.245400,145.310800,42.850000,5.100000
23935,6,35.181800,133.142800,13.030000,3.100000
23936,3,34.365800,139.130300,12.580000,3.100000
23937,1,32.284500,140.313000,88.390000,4.200000
23938,4,35.184900,136.512400,12.540000,2.900000
23939,6,35.352300,140.097800,68.900000,3.800000
23940,50,32.382700,130.505800,7.690000,4.100000
23941,1,42.590300,145.256400,46.880000,3.700000
23942,6,43.047300,145.006000,61.080000,4.300000
23943,1,37.152500,138.561900,11.250000,2.700000
23944,1,38.528000,141.353300,76.120000,3.200000
23945,1,32.381300,130.501500,7.470000,2.000000
23946,3,37.189300,138.559700,9.740000,2.900000
23947,6,42.589300,145.259000,47.170000,4.400000
23948,1,37.292400,139.036400,0.000000,2.300000
23949,1,32.428400,128.456000,5.550000,2.100000
23950,13,37.223100,138.598800,7.650000,3.700000
23951,1,28.256500,129.179500,0.030000,3.100000
23952,6,37.113100,138.487100,9.090000,3.400000
23953,116,37.222400,138.598100,7.620000,4.700000
23954,301,42.525400,145.004400,49.760000,6.400000
23955,1,41.335600,142.048300,64.830000,3.600000
23956,2,32.466500,130.564700,7.240000,2.500000
23957,2,42.525400,145.065000,47.430000,3.900000
23958,1,36.501100,140.157200,101.150000,3.400000
23959,28,33.562200,142.011300,0.310000,6.800000
23960,1,25.371800,126.417400,72.030000,4.500000
23961,1,37.110500,138.488600,9.080000,2.900000
23962,3,34.127600,131.273300,10.350000,2.800000
23963,11,37.227500,138.574400,12.600000,3.600000
23964,1,35.577800,137.302300,9.500000,2.500000
23965,2,34.027500,135.081800,5.970000,2.400000
23966,5,37.034600,138.492500,5.880000,2.800000
23967,8,43.007700,144.515700,60.930000,4.200000
23968,1,40.146300,141.389000,76.110000,2.700000
23969,11,37.131000,138.541500,10.110000,3.500000
23970,5,32.073800,131.452200,35.530000,3.300000
23971,1,36.499800,138.170000,11.650000,2.200000
23972,3,24.399000,122.289200,88.770000,5.100000
23973,1,32.382900,130.510100,7.390000,2.100000
23974,4,35.381600,140.597300,18.040000,3.800000
23975,1,26.219200,127.442300,16.010000,2.800000
23976,1,42.584800,145.000000,53.560000,3.300000
23977,5,38.386500,141.550800,10.290000,4.100000
23978,35,42.375300,142.583100,105.890000,4.500000
23979,1,33.017100,132.022500,58.660000,3.400000
23980,1,32.229100,130.371700,10.000000,2.700000
23981,2,36.049100,139.533400,46.730000,3.000000
23982,2,28.329700,129.486000,53.240000,3.800000
23983,1,35.215400,134.145500,7.010000,2.100000
23984,1,38.481700,141.348200,64.410000,3.000000
23985,1,34.216900,139.085900,0.000000,2.400000
23986,10,35.268800,136.161200,8.360000,3.200000
23987,1,37.130100,138.500600,9.100000,2.500000
23988,4,38.506400,141.362600,72.690000,3.200000
23989,1,33.157400,137.082000,41.740000,4.100000
23990,5,37.164400,138.586300,9.010000,3.000000
23991,1,37.206500,138.547100,7.260000,2.300000
23992,14,36.407200,141.256000,48.030000,3.900000
23993,2,27.230800,141.128100,199.920000,5.400000
23994,3,35.359100,136.086600,11.540000,2.800000
23995,18,37.220500,139.018700,0.000000,3.500000
23996,9,42.527000,145.056400,47.780000,4.500000
23997,59,35.396500,140.033900,73.970000,3.700000
23998,4,42.522500,145.058400,47.420000,3.800000
23999,5,28.184800,129.336800,34.610000,3.900000
24000,6,40.212100,142.048500,49.760000,3.700000
24001,14,40.043900,141.504300,76.460000,3.700000
24002,1,32.575100,137.056700,39.900000,4.000000
24003,11,38.466300,141.366500,68.870000,3.500000
24004,7,38.508700,141.371700,72.140000,3.400000
24005,44,34.461600,136.438100,17.120000,3.800000
24006,4,31.348300,130.171000,8.300000,3.200000
24007,1,33.516500,135.304600,28.670000,2.600000
24008,2,36.081500,141.175300,53.500000,3.700000
24009,76,41.458400,143.490900,47.510000,5.400000
24010,2,36.434100,138.093500,0.000000,1.900000
24011,2,39.143600,142.009900,54.000000,3.100000
24012,1,34.129500,135.262700,7.020000,2.400000
24013,5,41.425100,143.510600,47.340000,4.700000
24014,3,42.558500,145.025300,50.280000,3.900000
24015,2,34.180600,135.470300,58.170000,2.900000
24016,11,35.311600,141.071500,32.280000,4.400000
24017,66,40.207600,142.083200,32.550000,4.200000
24018,1,41.295200,140.374300,10.960000,3.400000
24019,8,38.535800,141.397500,63.950000,3.500000
24020,35,33.584700,135.306900,57.230000,4.000000
24021,4,35.196300,133.178500,9.650000,2.500000
24022,3,36.433800,138.094200,0.000000,2.200000
24023,22,37.068500,141.093600,55.440000,3.900000
24024,2,34.026900,133.447800,41.330000,3.100000
24025,95,36.445000,142.028100,0.360000,5.000000
24026,2,32.156200,130.310700,7.780000,2.700000
24027,6,38.228700,141.102100,10.120000,3.100000
24028,1,38.246500,141.101400,12.170000,2.300000
24029,20,34.378000,132.598800,16.570000,3.400000
24030,17,42.138400,144.085000,59.970000,4.400000
24031,4,42.213500,143.069900,50.710000,4.000000
24032,5,36.263200,140.536200,33.210000,3.400000
24033,1,34.198900,139.123500,3.030000,1.500000
24034,1,34.196800,139.104400,0.000000,1.900000
24035,1,35.006100,138.156400,30.870000,2.900000
24036,1,37.156500,138.528500,11.480000,2.600000
24037,3,43.368800,147.276600,17.730000,5.000000
24038,570,36.084300,140.051700,66.990000,4.800000
24039,3,34.238500,139.093400,0.000000,3.100000
24040,1,34.238900,139.101100,0.000000,2.200000
24041,1,40.105900,141.080800,9.670000,2.000000
24042,33,35.399200,140.077400,71.020000,3.900000
24043,3,35.012900,132.473700,7.090000,2.800000
24044,2,38.563700,141.376900,73.020000,3.100000
24045,5,35.012400,132.473800,6.630000,3.000000
24046,6,33.087500,129.287500,9.730000,3.300000
24047,1,36.127500,137.392400,3.430000,2.600000
24048,1,31.348400,130.168700,8.150000,2.800000
24049,1,31.347400,130.167800,8.070000,2.700000
24050,2,26.327200,144.133800,0.000000,6.500000
24051,3,35.144700,140.510500,44.740000,4.300000
24052,2,35.551400,138.035300,11.380000,3.000000
24053,1,35.484000,137.304500,4.170000,1.700000
24054,15,32.263000,132.100200,28.890000,4.100000
24055,2,37.181100,138.533300,10.860000,2.700000
24056,2,38.563400,141.375900,73.240000,2.900000
24057,3,37.152400,138.553600,13.040000,3.000000
24058,25,42.201900,143.002000,55.260000,4.400000
24059,4,35.017600,139.062400,6.120000,2.800000
24060,5,40.221900,142.163800,39.410000,4.000000
24061,3,36.249600,141.026700,45.980000,3.600000
24062,5,35.552000,138.035300,11.820000,3.400000
24063,180,34.410400,135.082000,13.420000,4.100000
24064,2,36.363700,141.233100,48.930000,4.000000
24065,796,36.023100,139.533300,46.150000,5.300000
24066,76,35.441300,140.022800,80.290000,3.800000
24067,1,38.471300,140.427500,3.560000,2.000000
24068,2,37.145500,138.502700,9.230000,2.700000
24069,1,35.251500,133.183500,11.190000,1.700000
24070,1,38.544700,141.025100,7.880000,2.400000
24071,1,25.586200,140.572200,0.140000,5.100000
24072,3,24.445100,125.260600,46.940000,3.700000
24073,6,37.192700,138.513500,19.580000,3.400000
24074,13,31.382600,131.285800,38.680000,4.000000
24075,14,31.384500,131.280900,38.370000,3.800000
24076,1,36.080400,140.051300,65.420000,3.200000
24077,1,29.129500,129.207900,0.270000,2.100000
24078,1,29.127800,129.199000,0.270000,2.300000
24079,1,40.328400,141.308500,83.500000,3.200000
24080,6,37.210500,138.546000,14.740000,3.200000
24081,1,38.244100,141.118000,11.220000,2.000000
24082,16,37.136500,138.477800,7.360000,4.100000
24083,3,37.137500,138.477100,7.270000,2.900000
24084,4,38.190600,141.379100,53.540000,3.500000
24085,28,36.015000,139.540500,43.140000,3.300000
24086,4,43.085800,141.578900,137.700000,4.200000
24087,1,37.144400,138.533600,7.470000,2.300000
24088,1,32.574000,131.075000,11.990000,2.600000
24089,1,43.368600,144.421000,4.590000,2.100000
24090,3,34.248100,139.157600,11.000000,2.800000
24091,1,33.085100,137.127300,375.130000,5.400000
24092,128,33.414500,132.078400,55.370000,3.800000
24093,373,36.064700,139.509400,49.620000,4.400000
24094,9,37.154900,138.593100,10.960000,3.400000
24095,5,37.173700,138.579600,11.790000,3.200000
24096,6,36.214800,137.128000,6.090000,3.000000
24097,88,35.399500,139.531900,106.490000,3.900000
24098,2,35.228800,134.161700,6.740000,2.300000
24099,3,44.044100,147.321500,0.910000,4.600000
24100,1,34.140100,135.145900,3.130000,2.200000
24101,332,40.411200,142.357700,44.650000,5.700000
24102,26,37.481600,138.098800,17.870000,4.300000
24103,5,40.419100,142.351600,45.600000,4.200000
24104,24,37.101600,138.479900,9.300000,4.000000
24105,2,38.555900,141.401900,68.240000,3.100000
24106,1,35.470300,137.240000,6.850000,2.600000
24107,2,35.308700,140.079200,1.250000,2.700000
24108,3,37.162200,138.426000,12.530000,2.800000
24109,1,39.590600,140.262700,7.830000,2.800000
24110,2,37.213400,138.549000,15.080000,3.200000
24111,8,38.467200,141.382400,61.030000,3.400000
24112,2,37.138900,138.564100,6.540000,2.000000
24113,1,38.234500,141.105100,10.440000,2.100000
24114,2,33.198900,136.547800,39.160000,4.500000
24115,2,42.017800,142.363400,61.840000,3.600000
24116,1,37.270300,138.557100,17.630000,3.000000
24117,4,24.488900,125.238700,49.660000,4.500000
24118,5,33.054700,136.427400,0.390000,4.000000
24119,4,40.121600,141.068100,8.450000,3.200000
24120,16,34.529600,134.445800,8.270000,3.400000
24121,1,38.111900,141.361800,60.470000,3.400000
24122,11,33.580500,135.118900,7.800000,3.200000
24123,1,34.140400,135.146700,3.940000,2.200000
24124,5,33.498000,135.145700,48.780000,3.000000
24125,6,42.491100,144.595100,49.520000,4.300000
24126,1,37.239600,138.559100,9.940000,2.700000
24127,6,37.160300,138.515800,8.950000,3.300000
24128,3,42.186000,142.597700,50.950000,3.800000
24129,3,36.086600,139.493900,51.430000,3.200000
24130,4,42.189800,143.022700,49.580000,3.600000
24131,47,31.276900,131.181700,48.770000,4.400000
24132,3,24.349300,121.461400,0.410000,6.200000
24133,2,24.310500,121.481700,0.490000,5.700000
24134,1,36.028900,137.346300,5.630000,1.900000
24135,5,38.470700,141.372400,67.320000,3.500000
24136,1,42.017500,142.337600,49.050000,4.100000
24137,106,34.118800,132.500100,16.940000,3.900000
24138,12,42.301900,143.036100,54.720000,4.400000
24139,13,32.112500,131.185800,63.550000,3.500000
24140,1,34.167100,139.141900,12.240000,2.500000
24141,12,37.156700,138.358700,11.780000,3.500000
24142,1,24.458300,124.441000,9.980000,3.700000
24143,10,37.095400,140.454000,93.680000,3.500000
24144,11,37.160000,138.570800,8.190000,3.700000
24145,7,37.158100,138.573000,7.150000,3.300000
24146,1,33.377500,135.354900,24.720000,2.700000
24147,2,43.127700,145.547000,76.800000,4.000000
24148,3,32.580700,130.516100,12.940000,3.000000
24149,1,34.161700,139.143300,12.580000,2.100000
24150,1,34.572700,138.228800,22.820000,2.700000
24151,1,34.165600,139.143400,10.170000,2.200000
24152,52,36.386300,140.543000,50.410000,4.000000
24153,1,34.164800,139.142200,13.030000,2.500000
24154,4,37.149500,138.558200,10.710000,3.000000
24155,1,34.167800,139.143100,11.450000,2.400000
24156,1,34.104600,135.081200,6.270000,2.700000
24157,1,34.158700,139.145600,13.670000,2.600000
